SalesOrderNumber,OrderDate,ProductKey,ResellerKey,EmployeeKey,SalesTerritoryKey,Quantity,Unit Price,Sales,Cost,Year,Quarter,Month,MonthName,DayOfWeek,WeekOfYear,Profit,ProfitMargin,RevenuePerUnit,Product,Category,Subcategory,Color,Standard Cost,Region,Country,Group,Business Type,Reseller,City,State-Province,Country-Region,Salesperson,Title
SO65300,2020-03-27,605,165,281,4,2,323.99,647.98,687.3,2020,1,3,March,Friday,13,-39.319999999999936,-6.068088521250646,323.99,"Road-750 Black, 48",Bikes,Road Bikes,Black,343.65,Southwest,United States,North America,Specialty Bike Shop,Third Bike Store,Dallas,Texas,United States,Michael Blythe,Sales Representative
SO65306,2020-03-28,559,75,281,4,2,12.14,24.28,17.97,2020,1,3,March,Saturday,13,6.310000000000002,25.98846787479408,12.14,Chain,Components,Chains,Silver,8.99,Southwest,United States,North America,Warehouse,Paint Supply,Garland,Texas,United States,Michael Blythe,Sales Representative
SO65306,2020-03-28,516,75,281,4,2,23.48,46.96,34.76,2020,1,3,March,Saturday,13,12.200000000000003,25.97955706984668,23.48,ML Mountain Seat/Saddle,Components,Saddles,Not Specified,17.38,Southwest,United States,North America,Warehouse,Paint Supply,Garland,Texas,United States,Michael Blythe,Sales Representative
SO65306,2020-03-28,474,75,281,4,2,41.99,83.98,52.35,2020,1,3,March,Saturday,13,31.630000000000003,37.66372945939509,41.99,"Women's Mountain Shorts, S",Clothing,Shorts,Black,26.18,Southwest,United States,North America,Warehouse,Paint Supply,Garland,Texas,United States,Michael Blythe,Sales Representative
SO65306,2020-03-28,398,75,281,4,2,26.72,53.44,39.55,2020,1,3,March,Saturday,13,13.89,25.99176646706587,26.72,LL Mountain Handlebars,Components,Handlebars,Not Specified,19.78,Southwest,United States,North America,Warehouse,Paint Supply,Garland,Texas,United States,Michael Blythe,Sales Representative
SO65306,2020-03-28,527,75,281,4,2,158.43,316.86,289.19,2020,1,3,March,Saturday,13,27.670000000000016,8.732563277157109,158.43,"LL Mountain Frame - Silver, 52",Components,Mountain Frames,Silver,144.59,Southwest,United States,North America,Warehouse,Paint Supply,Garland,Texas,United States,Michael Blythe,Sales Representative
SO65306,2020-03-28,355,75,281,4,2,1391.99,2783.98,2531.24,2020,1,3,March,Saturday,13,252.74000000000024,9.078369815875122,1391.99,"Mountain-200 Silver, 42",Bikes,Mountain Bikes,Silver,1265.62,Southwest,United States,North America,Warehouse,Paint Supply,Garland,Texas,United States,Michael Blythe,Sales Representative
SO65306,2020-03-28,531,75,281,4,2,149.87,299.74,273.57,2020,1,3,March,Saturday,13,26.170000000000016,8.730900113431646,149.87,"LL Mountain Frame - Black, 42",Components,Mountain Frames,Black,136.79,Southwest,United States,North America,Warehouse,Paint Supply,Garland,Texas,United States,Michael Blythe,Sales Representative
SO65306,2020-03-28,552,75,281,4,2,54.89,109.78,81.24,2020,1,3,March,Saturday,13,28.540000000000006,25.997449444343236,54.89,Front Derailleur,Components,Derailleurs,Silver,40.62,Southwest,United States,North America,Warehouse,Paint Supply,Garland,Texas,United States,Michael Blythe,Sales Representative
SO65306,2020-03-28,298,75,281,4,2,809.76,1619.52,1478.08,2020,1,3,March,Saturday,13,141.44000000000005,8.733451886978862,809.76,"HL Mountain Frame - Black, 42",Components,Mountain Frames,Black,739.04,Southwest,United States,North America,Warehouse,Paint Supply,Garland,Texas,United States,Michael Blythe,Sales Representative
SO65306,2020-03-28,359,75,281,4,2,1376.99,2753.98,2503.96,2020,1,3,March,Saturday,13,250.01999999999998,9.078497302086435,1376.99,"Mountain-200 Black, 38",Bikes,Mountain Bikes,Black,1251.98,Southwest,United States,North America,Warehouse,Paint Supply,Garland,Texas,United States,Michael Blythe,Sales Representative
SO65306,2020-03-28,353,75,281,4,2,1391.99,2783.98,2531.24,2020,1,3,March,Saturday,13,252.74000000000024,9.078369815875122,1391.99,"Mountain-200 Silver, 38",Bikes,Mountain Bikes,Silver,1265.62,Southwest,United States,North America,Warehouse,Paint Supply,Garland,Texas,United States,Michael Blythe,Sales Representative
SO65306,2020-03-28,512,75,281,4,2,218.45,436.9,398.75,2020,1,3,March,Saturday,13,38.14999999999998,8.731975280384523,218.45,"ML Mountain Frame-W - Silver, 42",Components,Mountain Frames,Silver,199.38,Southwest,United States,North America,Warehouse,Paint Supply,Garland,Texas,United States,Michael Blythe,Sales Representative
SO65310,2020-03-28,483,3,281,4,2,72.0,144.0,89.76,2020,1,3,March,Saturday,13,54.239999999999995,37.666666666666664,72.0,Hitch Rack - 4-Bike,Accessories,Bike Racks,Not Specified,44.88,Southwest,United States,North America,Warehouse,Advanced Bike Components,Irving,Texas,United States,Michael Blythe,Sales Representative
SO65310,2020-03-28,434,3,281,4,2,356.9,713.8,721.89,2020,1,3,March,Saturday,13,-8.090000000000032,-1.1333706920706126,356.9,"ML Road Frame-W - Yellow, 44",Components,Road Frames,Yellow,360.94,Southwest,United States,North America,Warehouse,Advanced Bike Components,Irving,Texas,United States,Michael Blythe,Sales Representative
SO65310,2020-03-28,382,3,281,4,2,672.29,1344.58,1426.16,2020,1,3,March,Saturday,13,-81.58000000000015,-6.067322137767939,672.29,"Road-550-W Yellow, 38",Bikes,Road Bikes,Yellow,713.08,Southwest,United States,North America,Warehouse,Advanced Bike Components,Irving,Texas,United States,Michael Blythe,Sales Representative
SO65310,2020-03-28,583,3,281,4,2,1020.59,2041.18,2165.02,2020,1,3,March,Saturday,13,-123.83999999999992,-6.067078846549541,1020.59,"Road-350-W Yellow, 48",Bikes,Road Bikes,Yellow,1082.51,Southwest,United States,North America,Warehouse,Advanced Bike Components,Irving,Texas,United States,Michael Blythe,Sales Representative
SO65310,2020-03-28,580,3,281,4,2,1020.59,2041.18,2165.02,2020,1,3,March,Saturday,13,-123.83999999999992,-6.067078846549541,1020.59,"Road-350-W Yellow, 40",Bikes,Road Bikes,Yellow,1082.51,Southwest,United States,North America,Warehouse,Advanced Bike Components,Irving,Texas,United States,Michael Blythe,Sales Representative
SO65310,2020-03-28,581,3,281,4,2,1020.59,2041.18,2165.02,2020,1,3,March,Saturday,13,-123.83999999999992,-6.067078846549541,1020.59,"Road-350-W Yellow, 42",Bikes,Road Bikes,Yellow,1082.51,Southwest,United States,North America,Warehouse,Advanced Bike Components,Irving,Texas,United States,Michael Blythe,Sales Representative
SO65310,2020-03-28,231,3,281,4,2,29.99,59.98,76.98,2020,1,3,March,Saturday,13,-17.000000000000007,-28.34278092697567,29.99,"Long-Sleeve Logo Jersey, M",Clothing,Jerseys,Multi,38.49,Southwest,United States,North America,Warehouse,Advanced Bike Components,Irving,Texas,United States,Michael Blythe,Sales Representative
SO65310,2020-03-28,465,3,281,4,2,14.69,29.38,18.32,2020,1,3,March,Saturday,13,11.059999999999999,37.64465622872702,14.69,"Half-Finger Gloves, M",Clothing,Gloves,Black,9.16,Southwest,United States,North America,Warehouse,Advanced Bike Components,Irving,Texas,United States,Michael Blythe,Sales Representative
SO65315,2020-03-29,556,21,281,4,2,105.29,210.58,155.84,2020,1,3,March,Sunday,13,54.74000000000001,25.99487130781651,105.29,LL Crankset,Components,Cranksets,Black,77.92,Southwest,United States,North America,Warehouse,Chic Department Stores,Irving,Texas,United States,Michael Blythe,Sales Representative
SO65315,2020-03-29,559,21,281,4,2,12.14,24.28,17.97,2020,1,3,March,Sunday,13,6.310000000000002,25.98846787479408,12.14,Chain,Components,Chains,Silver,8.99,Southwest,United States,North America,Warehouse,Chic Department Stores,Irving,Texas,United States,Michael Blythe,Sales Representative
SO65315,2020-03-29,527,21,281,4,2,158.43,316.86,289.19,2020,1,3,March,Sunday,13,27.670000000000016,8.732563277157109,158.43,"LL Mountain Frame - Silver, 52",Components,Mountain Frames,Silver,144.59,Southwest,United States,North America,Warehouse,Chic Department Stores,Irving,Texas,United States,Michael Blythe,Sales Representative
SO65315,2020-03-29,400,21,281,4,2,37.15,74.3,54.99,2020,1,3,March,Sunday,13,19.309999999999995,25.98923283983849,37.15,ML Mountain Handlebars,Components,Handlebars,Not Specified,27.49,Southwest,United States,North America,Warehouse,Chic Department Stores,Irving,Texas,United States,Michael Blythe,Sales Representative
SO65315,2020-03-29,476,21,281,4,2,41.99,83.98,52.35,2020,1,3,March,Sunday,13,31.630000000000003,37.66372945939509,41.99,"Women's Mountain Shorts, L",Clothing,Shorts,Black,26.18,Southwest,United States,North America,Warehouse,Chic Department Stores,Irving,Texas,United States,Michael Blythe,Sales Representative
SO65315,2020-03-29,603,21,281,4,2,72.89,145.78,107.88,2020,1,3,March,Sunday,13,37.900000000000006,25.998079297571685,72.89,HL Bottom Bracket,Components,Bottom Brackets,Not Specified,53.94,Southwest,United States,North America,Warehouse,Chic Department Stores,Irving,Texas,United States,Michael Blythe,Sales Representative
SO65315,2020-03-29,544,21,281,4,2,48.59,97.18,71.92,2020,1,3,March,Sunday,13,25.260000000000005,25.993002675447624,48.59,HL Mountain Pedal,Components,Pedals,Silver/Black,35.96,Southwest,United States,North America,Warehouse,Chic Department Stores,Irving,Texas,United States,Michael Blythe,Sales Representative
SO65315,2020-03-29,353,21,281,4,2,1391.99,2783.98,2531.24,2020,1,3,March,Sunday,13,252.74000000000024,9.078369815875122,1391.99,"Mountain-200 Silver, 38",Bikes,Mountain Bikes,Silver,1265.62,Southwest,United States,North America,Warehouse,Chic Department Stores,Irving,Texas,United States,Michael Blythe,Sales Representative
SO67292,2020-04-13,382,4,281,4,2,672.29,1344.58,1426.16,2020,2,4,April,Monday,16,-81.58000000000015,-6.067322137767939,672.29,"Road-550-W Yellow, 38",Bikes,Road Bikes,Yellow,713.08,Southwest,United States,North America,Value Added Reseller,Modular Cycle Systems,Austin,Texas,United States,Michael Blythe,Sales Representative
SO67292,2020-04-13,388,4,281,4,2,672.29,1344.58,1426.16,2020,2,4,April,Monday,16,-81.58000000000015,-6.067322137767939,672.29,"Road-550-W Yellow, 44",Bikes,Road Bikes,Yellow,713.08,Southwest,United States,North America,Value Added Reseller,Modular Cycle Systems,Austin,Texas,United States,Michael Blythe,Sales Representative
SO67292,2020-04-13,372,4,281,4,2,1466.01,2932.02,3109.9,2020,2,4,April,Monday,16,-177.8800000000001,-6.066807184125624,1466.01,"Road-250 Red, 58",Bikes,Road Bikes,Red,1554.95,Southwest,United States,North America,Value Added Reseller,Modular Cycle Systems,Austin,Texas,United States,Michael Blythe,Sales Representative
SO67318,2020-04-22,580,292,281,4,2,1020.59,2041.18,2165.02,2020,2,4,April,Wednesday,17,-123.83999999999992,-6.067078846549541,1020.59,"Road-350-W Yellow, 40",Bikes,Road Bikes,Yellow,1082.51,Southwest,United States,North America,Specialty Bike Shop,Grease and Oil Products Company,Houston,Texas,United States,Michael Blythe,Sales Representative
SO67320,2020-04-22,440,166,281,4,2,858.9,1717.8,1737.27,2020,2,4,April,Wednesday,17,-19.470000000000027,-1.1334264757247658,858.9,"HL Road Frame - Black, 44",Components,Road Frames,Black,868.63,Southwest,United States,North America,Warehouse,Fitness Toy Store,Garland,Texas,United States,Michael Blythe,Sales Representative
SO67320,2020-04-22,545,166,281,4,2,24.29,48.58,35.96,2020,2,4,April,Wednesday,17,12.619999999999997,25.977768629065455,24.29,LL Road Pedal,Components,Pedals,Silver/Black,17.98,Southwest,United States,North America,Warehouse,Fitness Toy Store,Garland,Texas,United States,Michael Blythe,Sales Representative
SO67320,2020-04-22,378,166,281,4,2,1466.01,2932.02,3109.9,2020,2,4,April,Wednesday,17,-177.8800000000001,-6.066807184125624,1466.01,"Road-250 Black, 52",Bikes,Road Bikes,Black,1554.95,Southwest,United States,North America,Warehouse,Fitness Toy Store,Garland,Texas,United States,Michael Blythe,Sales Representative
SO67320,2020-04-22,418,166,281,4,2,356.9,713.8,721.89,2020,2,4,April,Wednesday,17,-8.090000000000032,-1.1333706920706126,356.9,"ML Road Frame-W - Yellow, 38",Components,Road Frames,Yellow,360.94,Southwest,United States,North America,Warehouse,Fitness Toy Store,Garland,Texas,United States,Michael Blythe,Sales Representative
SO67320,2020-04-22,581,166,281,4,2,1020.59,2041.18,2165.02,2020,2,4,April,Wednesday,17,-123.83999999999992,-6.067078846549541,1020.59,"Road-350-W Yellow, 42",Bikes,Road Bikes,Yellow,1082.51,Southwest,United States,North America,Warehouse,Fitness Toy Store,Garland,Texas,United States,Michael Blythe,Sales Representative
SO67320,2020-04-22,546,166,281,4,2,37.25,74.5,55.14,2020,2,4,April,Wednesday,17,19.36,25.986577181208055,37.25,ML Road Pedal,Components,Pedals,Silver/Black,27.57,Southwest,United States,North America,Warehouse,Fitness Toy Store,Garland,Texas,United States,Michael Blythe,Sales Representative
SO67320,2020-04-22,243,166,281,4,2,858.9,1717.8,1737.27,2020,2,4,April,Wednesday,17,-19.470000000000027,-1.1334264757247658,858.9,"HL Road Frame - Red, 44",Components,Road Frames,Red,868.63,Southwest,United States,North America,Warehouse,Fitness Toy Store,Garland,Texas,United States,Michael Blythe,Sales Representative
SO67326,2020-04-25,501,597,281,4,2,72.88,145.76,107.86,2020,2,4,April,Saturday,17,37.89999999999999,26.00164654226125,72.88,Rear Derailleur,Components,Derailleurs,Silver,53.93,Southwest,United States,North America,Value Added Reseller,All Seasons Sports Supply,Houston,Texas,United States,Michael Blythe,Sales Representative
SO67330,2020-04-26,513,94,281,4,2,218.45,436.9,398.75,2020,2,4,April,Sunday,17,38.14999999999998,8.731975280384523,218.45,"ML Mountain Frame-W - Silver, 46",Components,Mountain Frames,Silver,199.38,Southwest,United States,North America,Value Added Reseller,Specialty Sports Store,Fort Worth,Texas,United States,Michael Blythe,Sales Representative
SO69412,2020-05-05,388,328,281,4,2,672.29,1344.58,1426.16,2020,2,5,May,Tuesday,19,-81.58000000000015,-6.067322137767939,672.29,"Road-550-W Yellow, 44",Bikes,Road Bikes,Yellow,713.08,Southwest,United States,North America,Value Added Reseller,Totes & Baskets Company,San Antonio,Texas,United States,Michael Blythe,Sales Representative
SO69412,2020-05-05,580,328,281,4,2,1020.59,2041.18,2165.02,2020,2,5,May,Tuesday,19,-123.83999999999992,-6.067078846549541,1020.59,"Road-350-W Yellow, 40",Bikes,Road Bikes,Yellow,1082.51,Southwest,United States,North America,Value Added Reseller,Totes & Baskets Company,San Antonio,Texas,United States,Michael Blythe,Sales Representative
SO69412,2020-05-05,287,328,281,4,2,202.33,404.66,409.25,2020,2,5,May,Tuesday,19,-4.589999999999975,-1.1342855730736852,202.33,"LL Road Frame - Black, 52",Components,Road Frames,Black,204.63,Southwest,United States,North America,Value Added Reseller,Totes & Baskets Company,San Antonio,Texas,United States,Michael Blythe,Sales Representative
SO69412,2020-05-05,484,328,281,4,2,4.77,9.54,5.95,2020,2,5,May,Tuesday,19,3.589999999999999,37.631027253668755,4.77,Bike Wash - Dissolver,Accessories,Cleaners,Not Specified,2.97,Southwest,United States,North America,Value Added Reseller,Totes & Baskets Company,San Antonio,Texas,United States,Michael Blythe,Sales Representative
SO69501,2020-05-20,400,345,281,4,2,37.15,74.3,54.99,2020,2,5,May,Wednesday,21,19.309999999999995,25.98923283983849,37.15,ML Mountain Handlebars,Components,Handlebars,Not Specified,27.49,Southwest,United States,North America,Warehouse,Genial Bike Associates,Humble,Texas,United States,Michael Blythe,Sales Representative
SO69501,2020-05-20,542,345,281,4,2,24.29,48.58,35.96,2020,2,5,May,Wednesday,21,12.619999999999997,25.977768629065455,24.29,LL Mountain Pedal,Components,Pedals,Silver/Black,17.98,Southwest,United States,North America,Warehouse,Genial Bike Associates,Humble,Texas,United States,Michael Blythe,Sales Representative
SO69501,2020-05-20,544,345,281,4,2,48.59,97.18,71.92,2020,2,5,May,Wednesday,21,25.260000000000005,25.993002675447624,48.59,HL Mountain Pedal,Components,Pedals,Silver/Black,35.96,Southwest,United States,North America,Warehouse,Genial Bike Associates,Humble,Texas,United States,Michael Blythe,Sales Representative
SO69501,2020-05-20,309,345,281,4,2,818.7,1637.4,1494.4,2020,2,5,May,Wednesday,21,143.0,8.733357762306095,818.7,"HL Mountain Frame - Silver, 38",Components,Mountain Frames,Silver,747.2,Southwest,United States,North America,Warehouse,Genial Bike Associates,Humble,Texas,United States,Michael Blythe,Sales Representative
SO69501,2020-05-20,555,345,281,4,2,63.9,127.8,94.57,2020,2,5,May,Wednesday,21,33.230000000000004,26.001564945226917,63.9,Front Brakes,Components,Brakes,Silver,47.29,Southwest,United States,North America,Warehouse,Genial Bike Associates,Humble,Texas,United States,Michael Blythe,Sales Representative
SO69501,2020-05-20,475,345,281,4,2,41.99,83.98,52.35,2020,2,5,May,Wednesday,21,31.630000000000003,37.66372945939509,41.99,"Women's Mountain Shorts, M",Clothing,Shorts,Black,26.18,Southwest,United States,North America,Warehouse,Genial Bike Associates,Humble,Texas,United States,Michael Blythe,Sales Representative
SO69501,2020-05-20,357,345,281,4,2,1391.99,2783.98,2531.24,2020,2,5,May,Wednesday,21,252.74000000000024,9.078369815875122,1391.99,"Mountain-200 Silver, 46",Bikes,Mountain Bikes,Silver,1265.62,Southwest,United States,North America,Warehouse,Genial Bike Associates,Humble,Texas,United States,Michael Blythe,Sales Representative
SO69515,2020-05-22,605,255,281,4,2,323.99,647.98,687.3,2020,2,5,May,Friday,21,-39.319999999999936,-6.068088521250646,323.99,"Road-750 Black, 48",Bikes,Road Bikes,Black,343.65,Southwest,United States,North America,Value Added Reseller,Swift Cycles,Houston,Texas,United States,Michael Blythe,Sales Representative
